Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
idk,150,forget10,10,phi,0.3406666666666666,0.3656064073308209,0.4305284095560159,0.784900284900285,0.4058127975501521,0.4893615458865353,0.9023829802698649,0.9322087606448978,0.4856014029861664,0.1699691254830287,0.7894699476855984,0.4864890088714973,0.4995768500146491,1.0619204030347364e-16
idk,175,forget10,10,phi,0.3506666666666666,0.3652590570173046,0.4293775852175792,0.784900284900285,0.4066252054317795,0.4900088612335155,0.9132759226113804,0.9371359185832157,0.4848424738306413,0.1651335740826336,0.7901193129591649,0.485887822756597,0.5023132603482869,2.1942743021891234e-16
idk,50,forget10,10,phi,0.2323333333333333,0.3532691044651608,0.4103211455028362,0.7663817663817662,0.4086928492042162,0.4953228831199176,0.6748153903553787,0.8660924536493171,0.4649269537351589,0.2883959023542067,0.8150655405307266,0.5059590452137782,0.4470962010847953,1.4582054786325707e-14
idk,200,forget10,10,phi,0.3706666666666666,0.3662387335362346,0.4292064345777455,0.7806267806267807,0.4037199513707385,0.4827827251270225,0.9176128183479022,0.9424690342229284,0.487191001339976,0.1691972993283645,0.7789755977958367,0.483243125880367,0.5058764844865522,1.150018983956209e-17
KL,125,forget10,10,phi,0.0,0.2443162798652213,0.4384798843959925,0.0,0.2726179174470756,0.3890108803469401,0.0085043925101214,8.623851935212803e-50,0.1801844706829505,0.004165393675042,3.4740100447526733e-51,0.5558797375330545,0.0,2.1857531667946302e-20
KL,250,forget10,10,phi,0.0,0.2228570762027329,0.2960454438976498,0.0,0.2182661462824627,0.2513039096170885,0.0071314243627958,6.295818311244279e-54,0.1719047858050557,0.004165393675042,2.9505809217069063e-55,0.5119518485965595,0.0,9.889598198063616e-28
KL,225,forget10,10,phi,0.0,0.2226091205011559,0.3115835427366137,0.0,0.2192848040217773,0.2471856993597246,0.007068510052755,7.358971156739927e-54,0.1765617266536303,0.004165393675042,5.0231992212809186e-55,0.5143395630079762,0.0,1.1249599984884639e-25
KL,75,forget10,10,phi,0.0,0.257055676855648,0.4657559946204326,0.0,0.2762544214088428,0.4145036407247759,0.0060265706699555,5.2716451989335714e-45,0.1824396906794922,0.0042803362037776,3.4598408898997496e-46,0.5815798741901915,0.0,2.1942743021891234e-16
KL,150,forget10,10,phi,0.0,0.2149153029196051,0.3458766407133395,0.0,0.2516599539431893,0.3128365420149072,0.0059255605689454,9.090660445471375e-52,0.1835767271738519,0.004165393675042,7.710579646234847e-53,0.5296282603657935,0.0,4.222383660476908e-21
KL,175,forget10,10,phi,0.0,0.2187079556802504,0.3226563155906672,0.0,0.235515636607432,0.2563084910644481,0.0059255605689454,5.8923226251245205e-53,0.1706895976236026,0.004165393675042,5.773229572289929e-54,0.5419019992209654,0.0,4.283655759915899e-24
KL,50,forget10,10,phi,0.0069999999999999,0.2823555496898434,0.3907532986105883,0.1605413105413105,0.2614685125597635,0.2898988279381115,0.2136258210327617,2.4552137864475544e-05,0.2980363267355022,0.2034894707594897,1.71735448233264e-05,0.6652013565640206,0.0002200481034599,0.000468894859418
KL,200,forget10,10,phi,0.0,0.2176858189041769,0.3242578196403713,0.0,0.2232129046001767,0.2539515040370824,0.0064997541173324,1.4657109931504462e-53,0.1779548318103216,0.004165393675042,1.3236056257354708e-54,0.5181742109761552,0.0,6.734929816796876e-27
dpo,718,forget10,10,phi,0.3939999999999999,0.347151189632912,0.4020783304253001,0.7324786324786324,0.3962493416673547,0.4787828053623607,0.7642960961403107,0.7808108702091971,0.3848333343609599,0.7412788882723934,0.7649076659964261,0.5963519854291294,0.4719232039671484,7.686752727943917e-06
dpo,1256,forget10,10,phi,0.3923333333333333,0.3446962988305732,0.3981453929775787,0.7324786324786324,0.3923751310219587,0.473959143051797,0.7247094952284451,0.7510595942217738,0.3732369114056861,0.6988082932779153,0.7310151997484207,0.6076767666138432,0.4644950961436581,3.7746802141706127e-05
dpo,1436,forget10,10,phi,0.3823333333333333,0.3439455860084202,0.3956909032091447,0.7324786324786324,0.3914117411849725,0.4736949793815914,0.7177026800239339,0.748224870610934,0.3724162125495639,0.6949897657927088,0.7271251254380319,0.60919609284632,0.4616254709971858,3.7746802141706127e-05
dpo,179,forget10,10,phi,0.4423333333333333,0.368337530274523,0.4443075423379251,0.782051282051282,0.4124290439591895,0.4992884573178787,0.9156047022491216,0.9019870002778252,0.4515840733379695,0.9073718319115126,0.9006253900842033,0.5205156703415024,0.5187978886180623,3.922502017067572e-13
dpo,1790,forget10,10,phi,0.389,0.3434692706802142,0.3960990003977463,0.7239316239316238,0.3924157417831953,0.4735405245445275,0.7150398850014732,0.7468739604880676,0.3713656173116214,0.69057435780787,0.7255934141967844,0.6097868968261945,0.4620502497119908,3.7746802141706127e-05
dpo,359,forget10,10,phi,0.469,0.3573171203280927,0.421609510920418,0.7965811965811965,0.4038619097281863,0.4908186479143886,0.8424137614540798,0.8397324293636083,0.4124384565560473,0.8237924477558349,0.8322745465478907,0.5652214430971588,0.5035221513550496,4.324047665424968e-09
dpo,1615,forget10,10,phi,0.3923333333333333,0.3443305915818026,0.3965583670488555,0.7381766381766383,0.3916348248841805,0.4727283519546117,0.7117783999768507,0.7471146210087741,0.3717514297202554,0.693612284056343,0.7260163294184233,0.6096153863606358,0.4631633891450097,3.7746802141706127e-05
grad_ascent,125,forget10,10,phi,0.0,0.2162324433314637,0.3505532073282348,0.0,0.2330850259701869,0.287512776537532,0.0059255605689454,4.513133914111704e-52,0.1930603981079887,0.004165393675042,9.312942272251645e-53,0.5460248917896835,0.0,5.333457122241683e-19
grad_ascent,250,forget10,10,phi,0.0,0.2172402485850063,0.2929453846248483,0.0,0.1990603660551349,0.2388694389634506,0.0059255605689454,1.2809970361244753e-54,0.1821462972812099,0.004165393675042,1.743633624257864e-55,0.5142900215854661,0.0,1.1249599984884639e-25
grad_ascent,225,forget10,10,phi,0.0,0.2142427693485797,0.2989132520482003,0.0,0.1988557750509253,0.2365835770333704,0.0059255605689454,1.877894160493375e-54,0.1857997048138648,0.004165393675042,2.827945639498188e-55,0.5141743745340083,0.0,4.283655759915899e-24
grad_ascent,75,forget10,10,phi,0.0,0.2544677245298907,0.4715404025627088,0.0,0.2735263640355777,0.4020242513024327,0.0059255605689454,1.195339412419262e-45,0.1826420698386157,0.004165393675042,9.310855890810022e-47,0.5793047283841932,0.0,4.499933086722873e-16
grad_ascent,150,forget10,10,phi,0.0,0.2098056543919883,0.3236764835551435,0.0,0.2156620095290748,0.270830142968602,0.0059255605689454,5.927198891812048e-53,0.1976886907197155,0.004165393675042,1.3177271680445758e-53,0.5237727511521547,0.0,1.096624314778916e-19
grad_ascent,175,forget10,10,phi,0.0,0.2145196002469088,0.3107697385014576,0.0,0.2097656086767034,0.2545005238389095,0.0059255605689454,1.0265162579742599e-53,0.1904024524720017,0.004165393675042,2.1928538993212912e-54,0.5197248394972399,0.0,6.031911569834469e-23
grad_ascent,50,forget10,10,phi,0.002,0.2499176280745504,0.3622543046755602,0.0309116809116809,0.2340141099620146,0.2511646507378321,0.1837234072549325,8.765660015088259e-07,0.2669014795558682,0.1813859079824482,6.905717112977898e-07,0.650793379340644,7.885247129356765e-06,2.562143273864415e-05
grad_ascent,200,forget10,10,phi,0.0,0.21478893898177,0.3006122443949643,0.0,0.2036363742267349,0.2477629149387036,0.0059255605689454,3.520537293271159e-54,0.1873517019388486,0.004165393675042,6.294647700616506e-55,0.5213351370362441,0.0,1.4334261764269554e-22
grad_diff,125,forget10,10,phi,0.0911666666666666,0.3156775763876133,0.4489037115173754,0.2752136752136752,0.3710799420174418,0.4890369868484786,0.4782715640143442,0.5009981223083041,0.4002791932636965,0.0011111111111111,4.1555028356974694e-11,0.4068600940298768,0.2873314931254043,3.3247401264281346e-08
grad_diff,250,forget10,10,phi,0.1518333333333333,0.350705010658525,0.4550278512529895,0.4247863247863248,0.381096040869436,0.4794273743067239,0.5645861691683539,0.616234552646393,0.4187678845800537,0.0010416666666666,8.620287164430389e-07,0.4116761521389723,0.3676302678537458,5.01791941596116e-10
grad_diff,225,forget10,10,phi,0.1768333333333333,0.3532801646738865,0.4524575503880171,0.4433048433048433,0.3847827568834859,0.4778208169035519,0.5597052991551689,0.6101390802324682,0.4161667078427039,0.0010416666666666,1.2355465357033186e-06,0.4114407678173121,0.3834387636912364,1.4942294797261551e-09
grad_diff,75,forget10,10,phi,0.0819999999999999,0.35033092324139,0.4463411837906202,0.3887464387464387,0.4026272408426873,0.4912219561428426,0.3492984016441247,0.2557014673891223,0.4381612348127251,0.1912109006253801,0.0004089002808436,0.6373125011419118,0.269156793690789,7.277526651183985e-09
grad_diff,150,forget10,10,phi,0.1094999999999999,0.3468405216054717,0.4750174743496252,0.3670940170940171,0.3841183357199522,0.4772282532560343,0.5086066636486735,0.554982107053339,0.4107548496309394,0.0,1.5688243243518072e-17,0.4007292145380647,0.3243684059602577,1.4942294797261551e-09
grad_diff,175,forget10,10,phi,0.1918333333333333,0.3562124174509297,0.4475320015880407,0.4760683760683761,0.3920675638061838,0.478849174425365,0.5202047793517975,0.570562217932729,0.4061811404423896,0.0025555555555555,1.2377814897075386e-05,0.407760243684267,0.3890875350454229,4.324047665424968e-09
grad_diff,50,forget10,10,phi,0.237,0.3953165901147464,0.4723417701681155,0.6377492877492879,0.4265037269747407,0.5176183409409586,0.4330581495244599,0.3630222148219625,0.4290067195411425,0.3614085058402765,0.1157878060781752,0.5679639858249197,0.4071384873129686,7.686752727943917e-06
grad_diff,200,forget10,10,phi,0.1001666666666666,0.3184699975894509,0.4570346670917382,0.3186609686609686,0.3757754657728174,0.4988002039016028,0.5206111514738243,0.5789562065673999,0.4234548568328202,0.0,4.2667221893456026e-12,0.4148375685193079,0.3090119157740983,7.277526651183985e-09
idk,17,forget01,10,phi,0.3973333333333333,0.3722754227425885,0.4460776385402786,0.75,0.4126417983457853,0.5034176878590017,0.910910437451766,0.9254359629816268,0.4781303345576098,0.7958384381665996,0.9052888410075411,0.4910143883214345,0.5155305513633863,0.0067607323035692
idk,15,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,10,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,12,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,5,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,7,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,2,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,17,forget01,10,phi,0.4406666666666667,0.3652312726153437,0.4415189879279395,0.7613960113960113,0.4067476245147601,0.4934833805106849,0.8756880177326476,0.9091421358088518,0.4868250152700305,0.5508055586311226,0.5710447232653195,0.4995180731424992,0.5182383502661148,0.0067607323035692
KL,15,forget01,10,phi,0.4473333333333333,0.3680571607786707,0.4460232779228765,0.7827635327635327,0.4085467962754299,0.4985704035313119,0.914739266008176,0.9231668838391194,0.48503852007393,0.6764166630233722,0.7712039782130417,0.4879337842503266,0.5243666975761118,0.0030181840772283
KL,11,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,10,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,12,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,6,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,7,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
KL,9,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
dpo,126,forget01,10,phi,0.4123333333333333,0.3737577267240843,0.4533972903230447,0.7585470085470085,0.4103208778996763,0.498914351429246,0.9233055326688058,0.9288822133132574,0.4803877126774828,0.9475539736770088,0.9266808122293224,0.4858684515813937,0.520009317827659,0.0030181840772283
dpo,108,forget01,10,phi,0.4223333333333333,0.3743754596710528,0.4548015328615227,0.75,0.4108250372767197,0.4989340892868911,0.9226308704297402,0.9290689995298704,0.4801789265213716,0.9475539736770088,0.9269346010016912,0.4851384787154549,0.5216735892718404,0.0030181840772283
dpo,144,forget01,10,phi,0.4173333333333333,0.374659358372371,0.4551355079843849,0.75,0.4108711890856334,0.5007480803543889,0.9221267482444578,0.928825450622822,0.4801116808015525,0.9475539736770088,0.9264366305831278,0.4850184017872045,0.5211189120794649,0.0030181840772283
dpo,72,forget01,10,phi,0.4023333333333333,0.3745493256680012,0.4544699598577446,0.75,0.4112921624310564,0.4984765676875154,0.9238981894896996,0.9297150873519489,0.4818021586811714,0.953640930198748,0.9299220505470182,0.4806709984471623,0.5184314245314594,0.0030181840772283
dpo,180,forget01,10,phi,0.4273333333333333,0.374499769448098,0.4565216426541946,0.75,0.4105236824068728,0.5011820532695996,0.9212038638210844,0.9288134827193648,0.4801753999658478,0.9590123070103423,0.9261270729759368,0.4851472738340847,0.5229493716682879,0.0030181840772283
dpo,54,forget01,10,phi,0.4123333333333333,0.3746428788455592,0.4538335771712936,0.7443019943019943,0.4110628962730915,0.4991138879607302,0.9234276461441562,0.930299830887719,0.4830783582320148,0.9482865005587292,0.9307503452961164,0.4783240321992489,0.5200630905665267,0.0030181840772283
dpo,90,forget01,10,phi,0.4123333333333333,0.3743941573905856,0.4546943436957925,0.75,0.4103187649385927,0.5000940350616476,0.9215988650130562,0.9292485529007976,0.4805629143436202,0.955083735581771,0.9283407148462894,0.4826766260423117,0.520000587931106,0.0030181840772283
grad_ascent,17,forget01,10,phi,0.4206666666666667,0.3641214694683635,0.4431961243505787,0.7656695156695156,0.4057150397969738,0.4945799131549449,0.8765434810114764,0.9077024462573976,0.4868529335493074,0.5513304719093669,0.5696984905457005,0.5007235429146863,0.5151943087009834,0.0067607323035692
grad_ascent,16,forget01,10,phi,0.4473333333333333,0.367333673336978,0.4463177206720752,0.7585470085470085,0.4081975896577696,0.4971066364573438,0.9130616264923894,0.9228312616478302,0.4846969464195043,0.6836007289574382,0.770776391999915,0.4881746530552382,0.5226458418747915,0.0030181840772283
grad_ascent,14,forget01,10,phi,0.3973333333333333,0.3721253215338789,0.4511973915473236,0.7286324786324786,0.4107593895514154,0.5018922883077644,0.9221515253463276,0.9302421326354464,0.4851128464354019,0.8817802310009789,0.9078872256906918,0.4758952951320703,0.5160383500572593,0.0030181840772283
grad_ascent,15,forget01,10,phi,0.4473333333333333,0.367333673336978,0.4463177206720752,0.7585470085470085,0.4081975896577696,0.4971066364573438,0.9130616264923894,0.9228312616478302,0.4846969464195043,0.6836007289574382,0.770776391999915,0.4881746530552382,0.5226458418747915,0.0030181840772283
grad_ascent,10,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_ascent,12,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,17,forget01,10,phi,0.4256666666666667,0.3695820754855763,0.4479853299050355,0.7431623931623932,0.4033586055398976,0.4903059547281299,0.881775821424372,0.9161634646860912,0.4915480346325089,0.6133184694131032,0.6319270869327877,0.492642950374026,0.5168988371774649,0.0067607323035692
grad_diff,15,forget01,10,phi,0.3973333333333333,0.3734923656151111,0.4532249230369282,0.7457264957264957,0.4110903068118748,0.4979191274377051,0.9265056425706968,0.9311412948173344,0.4855634051670601,0.8853237515793995,0.91623130641284,0.4754083992674832,0.5173827432272013,0.0030181840772283
grad_diff,10,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,12,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,5,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,7,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
grad_diff,2,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
idk,12,forget05,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9324412299112882,0.9316437738737936,0.4720095226626791,0.5156237353138797,2.962348735693602e-13
idk,60,forget05,5,phi,0.2756666666666667,0.3557392408013752,0.4199202449978637,0.7905982905982906,0.4090046500506393,0.4918439063969048,0.7695558240341253,0.8869779203252737,0.4725225264219526,0.2183545238886559,0.7852075726998672,0.4941832948904106,0.4710515776227705,1.3850840057169374e-11
idk,48,forget05,5,phi,0.3156666666666667,0.3590140397005933,0.4237788224730362,0.7834757834757834,0.4132900156042607,0.5000881046842487,0.7363400158843989,0.8709521475081978,0.4659623441404365,0.2527407182148449,0.7851538330886624,0.4989965739183997,0.4822898003125883,1.3850840057169374e-11
KL,12,forget05,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9324412299112882,0.9316437738737936,0.4720095226626791,0.5156237353138797,2.962348735693602e-13
KL,60,forget05,5,phi,0.0,0.2800186163871307,0.3700145416539231,0.0017094017094017,0.2618343851931313,0.3137462693821528,0.0062581470499959,3.751494695843273e-23,0.1447974771609776,0.0047427075343216,1.6576234765919016e-23,0.7542841638918025,0.0,1.427569962153298e-12
KL,48,forget05,5,phi,0.002,0.2587217193076832,0.3597508169576393,0.0309116809116809,0.2394905417823941,0.2679136531324442,0.139088535582809,1.2828956868590736e-07,0.2598701938738629,0.1388336099153792,4.312786595322929e-08,0.6344146405330714,1.1545234796937402e-06,1.3921047931216453e-06
dpo,450,forget05,5,phi,0.4589999999999999,0.3683472615354383,0.44318630351451,0.7863247863247863,0.4100905820200792,0.5000603669535153,0.911220022341117,0.9016368258084652,0.451526931892515,0.9056358643585406,0.8969140852853553,0.5097546192405347,0.5208007656492913,2.412549897735469e-08
dpo,180,forget05,5,phi,0.449,0.3698808628352197,0.4467618912125217,0.7777777777777778,0.4114544994192244,0.5010687535982064,0.9209034835222776,0.9131539923087748,0.4615078924309288,0.9173756074813046,0.910659862502701,0.49831650699426,0.5223832473945431,9.594235055800515e-10
dpo,90,forget05,5,phi,0.4173333333333333,0.3725352179645123,0.4520475744816791,0.7628205128205128,0.4120221607114336,0.499909398136324,0.9221267956614202,0.9266653593408148,0.4755778928975078,0.9299361068106538,0.926321712181775,0.4823297602821756,0.5203134366789746,6.568964585936946e-12
grad_ascent,60,forget05,5,phi,0.0,0.2785370911918778,0.3690751965448651,0.0,0.2658283248246303,0.3234439158587575,0.0068310313868473,2.066258374577508e-25,0.1371492687393217,0.0047680814303852,9.147896165753852e-26,0.7568003788243413,0.0,5.86730162802883e-14
grad_ascent,48,forget05,5,phi,0.0,0.2496412907570119,0.3630063877549968,0.018091168091168,0.2510032946043932,0.2797503889085252,0.0385284439830023,1.8914798108778495e-09,0.2424539063865813,0.0430546210986803,6.55023254424977e-10,0.6672748691607847,0.0,4.869254633582969e-10
grad_diff,60,forget05,5,phi,0.107,0.3788324457149157,0.4743156393782733,0.4198005698005698,0.4045648929172502,0.5120902801116515,0.2603218216933206,0.1725261670427534,0.460439772418715,0.1701073866251133,0.0014705976322086,0.5136273154554356,0.275146073676808,0.0030098470801667
grad_diff,48,forget05,5,phi,0.1953333333333333,0.3731629332209353,0.4464434797735624,0.5693732193732194,0.395566897601152,0.4838960010456401,0.43430674050145,0.440258840728214,0.4487393531619598,0.3048340743731584,0.0406543011866808,0.6034469332401354,0.3880574144465596,0.2704743832803917
idk,125,forget10,5,phi,0.3006666666666667,0.3606047411014373,0.4196527641225678,0.7877492877492877,0.4050174356712589,0.4853530655673339,0.8624016690353348,0.9221210805432964,0.4816734127484945,0.1860979346368808,0.8143460849353253,0.4886809877904323,0.4838472126401912,4.499933086722873e-16
idk,75,forget10,5,phi,0.2406666666666667,0.3489347496330955,0.4000698875043544,0.762108262108262,0.4019796237343093,0.4791241962735034,0.7604632321065009,0.8975163145108573,0.4746815136884476,0.2253904896855066,0.8187057831731349,0.4950797063184476,0.4512775190679193,9.158954716915743e-16
idk,50,forget10,5,phi,0.2223333333333333,0.3529538817932915,0.4099295909072083,0.7492877492877492,0.408476293161418,0.4950108307108453,0.6724185579129293,0.8659598054604044,0.4640126171746361,0.2966794917787375,0.8150649812718654,0.5061338441871936,0.4418180245839513,1.4582054786325707e-14
KL,125,forget10,5,phi,0.0,0.2606644670899852,0.478196256168148,0.0071225071225071,0.3037495372479544,0.4338601801778788,0.016589256893634,1.0564577852532185e-45,0.1860043749262365,0.004165393675042,4.997289509895262e-50,0.5506363914148334,0.0,5.333457122241683e-19
KL,75,forget10,5,phi,0.0,0.2560871606304942,0.4638191003702862,0.0,0.2777845291786867,0.4137268569500316,0.0060265706699555,3.6906820966468696e-44,0.1810016645505893,0.0042803362037776,2.555094045158062e-45,0.5875802336823388,0.0,2.4311282147882553e-17
KL,50,forget10,5,phi,0.0103333333333333,0.284189867129492,0.3910770389784659,0.1562678062678063,0.2645257353313341,0.2927911505963331,0.2171541676945667,3.038402481041602e-05,0.2996338136128103,0.2048765258702695,2.128177894736059e-05,0.6664691295269034,0.0002724266163745,0.0006538374533623
dpo,718,forget10,5,phi,0.414,0.3526655300046283,0.413349767899377,0.7752136752136751,0.4010369171379348,0.4858723064981842,0.8205384501558871,0.8212094338624147,0.399706140659333,0.8035874777276497,0.8111331315745167,0.5769669288303628,0.487799896283851,5.439158189288132e-08
dpo,179,forget10,5,phi,0.4373333333333333,0.3687780739754469,0.443535848545596,0.782051282051282,0.4108721017524915,0.4994914744454269,0.9101524696481866,0.9040313390637518,0.4517040168616916,0.9052538702787072,0.9027263528101052,0.5186594595806241,0.5176538052958265,2.0608068972918466e-13
dpo,359,forget10,5,phi,0.424,0.3583781643426217,0.4248117482013018,0.7880341880341879,0.4056815706640731,0.4924379323793373,0.8568006638324199,0.8526060313986525,0.4172077581161693,0.8493072573340275,0.8465941809069332,0.557356607392284,0.4998778527924284,1.4942294797261551e-09
grad_ascent,125,forget10,5,phi,0.0,0.221699906289453,0.3628640418680819,0.0,0.2540136511645889,0.3166503302644871,0.0059255605689454,7.594170767493393e-51,0.1934324392018453,0.004165393675042,1.0420613858719816e-51,0.5450565214109162,0.0,5.100356615560927e-17
grad_ascent,75,forget10,5,phi,0.0,0.254580760767187,0.4673258892493642,0.0,0.2739261772865818,0.4016242333490508,0.0060265706699555,9.262789141785225e-45,0.1794498470373481,0.004165393675042,7.56089518452779e-46,0.5837789473730215,0.0,2.1942743021891234e-16
grad_ascent,50,forget10,5,phi,0.002,0.2526791820893188,0.3658990930016603,0.0764957264957264,0.2343875599885514,0.2525764583358573,0.1858003854372814,1.1631271526447182e-06,0.2683965489839335,0.1836869623957777,9.206201539750516e-07,0.6503869030868489,1.0461608882622776e-05,8.024952455325493e-05
grad_diff,125,forget10,5,phi,0.1161666666666666,0.3454700837364343,0.4222461181876233,0.3414529914529914,0.4030356394128999,0.4950516559170494,0.3919780408705053,0.3802492916289503,0.3864451039791949,0.0415653365915347,4.662653298563436e-05,0.5695198082762795,0.3096002506439421,5.734627909208728e-07
grad_diff,75,forget10,5,phi,0.0628333333333333,0.3635278290131649,0.4748080158014344,0.4014245014245014,0.4240109638302925,0.5177956639701871,0.3302590199730205,0.2993849623163871,0.4619978528642479,0.1962843348909083,0.0001648682044534,0.6512689855552872,0.2494076821493374,1.637427779836901e-10
grad_diff,50,forget10,5,phi,0.237,0.3953602891123528,0.4724858347485897,0.6434472934472935,0.4266301717321755,0.5186392379523198,0.4300196415683275,0.3691715745786192,0.4305813487975558,0.3659551435015117,0.1195205053711261,0.566863404169947,0.4081984480910322,7.686752727943917e-06
idk,10,forget01,5,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
